public_code,name,address,city,province,autonomous_community,postal_code,hospital_class,ownership,active
300339,Hospital de Cuidados Medios Villademar,Avenida Concejal Mariano Henarejos 13,San Pedro del Pinatar,Murcia,Región de Murcia,30740,Hospitales de media y larga estancia,Privados,N
300243,Hospital Virgen del Castillo,Avenida De La Feria S/N,Yecla,Murcia,Región de Murcia,30510,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
310142,Clínica Psico geriátrica Josefina Arregui,Calle Erburua S/N -,Altsasu/Alsasua,Navarra,C. Foral de Navarra,31800,Hospitales de salud mental y tratamiento de toxicomanías,Privados,N
310109,Centro Hospitalario Benito Menni,Calle Mendinueta S/N -,Baztan,Navarra,C. Foral de Navarra,31700,Hospitales de salud mental y tratamiento de toxicomanías,Privados,N
500172,Unidad de Rehabilitación de Larga Estancia,Carretera Sos S/N,Sádaba,Zaragoza,Aragón,50670,Hospitales de salud mental y tratamiento de toxicomanías,Organizaciones No Gubernamentales,N
500114,Hospital San Juan de Dios,Paseo Colon 14,Zaragoza,Zaragoza,Aragón,50006,Hospitales de media y larga estancia,Organizaciones No Gubernamentales,N
500107,Centro Neuropsiquiátrico Nuestra Señora del Carmen,Camino Abejar 100,Zaragoza,Zaragoza,Aragón,50190,Hospitales de salud mental y tratamiento de toxicomanías,Organizaciones No Gubernamentales,N
500188,Unidad Rehabilitadora de Media Estancia Profesor Rey Ardid,Calle Camino Viejo de La Alfocea 10,Zaragoza,Zaragoza,Aragón,50191,Hospitales de salud mental y tratamiento de toxicomanías,Organizaciones No Gubernamentales,N
500080,Hospital Maz,Avenida Academia General Militar 74,Zaragoza,Zaragoza,Aragón,50015,Hospitales Generales,Mútuas Colaboradoras con La Seguridad Social,N
500218,Hospital Viamed Montecanal,Calle Franz Schubert 2,Zaragoza,Zaragoza,Aragón,50012,Hospitales Generales,Privados,N
500223,Hospital Hernan Cortes Miraflores,Camino Torres (De Las) 51-53,Zaragoza,Zaragoza,Aragón,50008,Hospitales Generales,Privados,N
500195,Hospital de Rehabilitación Psiquiatrica Prisma,Calle Torre del Cerezo (San Juan de Mozarrifar) 17,Zaragoza,Zaragoza,Aragón,50820,Hospitales de salud mental y tratamiento de toxicomanías,Privados,N
500093,"Clínica Montpellier, Grupo Ha, S.A.U",Vía Hispanidad 37,Zaragoza,Zaragoza,Aragón,50012,Hospitales Generales,Privados,N
500129,Hospital Quironsalud Zaragoza,Paseo Mariano Renovales S/N,Zaragoza,Zaragoza,Aragón,50006,Hospitales Generales,Privados,N
500140,Hospital General de La Defensa En Zaragoza,Calle Vía Ibérica 1-15 1-15,Zaragoza,Zaragoza,Aragón,50009,Hospitales Generales,Ministerio de Defensa,N
500055,Hospital Royo Villanova,Avenida San Gregorio 30,Zaragoza,Zaragoza,Aragón,50015,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
500068,Centro de Rehabilitación Psicosocial Nuestra Señora del Pilar,Calle Duquesa Villahermosa 66-68,Zaragoza,Zaragoza,Aragón,50009,Hospitales de salud mental y tratamiento de toxicomanías,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
500074,Hospital Nuestra Señora de Gracia,Calle Ramon y Cajal 60,Zaragoza,Zaragoza,Aragón,50004,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
500016,Hospital Clínico Universitario Lozano Blesa,Calle San Juan Bosco 15,Zaragoza,Zaragoza,Aragón,50009,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
500021,Hospital Universitario Miguel Servet,Paseo Isabel La Católica 1-3,Zaragoza,Zaragoza,Aragón,50009,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
510039,Hospital Universitario de Ceuta,Calle Loma Colmenar S/N,Ceuta,Ceuta,Ceuta,51003,Hospitales Generales,Instituto de Gestión Sanitaria-Ingesa,N
520042,EV Medical-Rusadir,Calle José Abadía Benhamú 1,Melilla,Melilla,Melilla,52003,Otros Centros con Internamiento,Privados,S
520018,Hospital Comarcal,Calle Remonta 2,Melilla,Melilla,Melilla,52005,Hospitales Generales,Instituto de Gestión Sanitaria-Ingesa,N
320150,Hospital Publico de Verín,Carretera Laza (De) S/N,Verín,Ourense,Galicia,32600,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
330117,Fundacion Hospital de Avilés,Calle Cabruñana 19,Avilés,Asturias,Ppdo. de Asturias,33402,Hospitales especializados,Privados,N
330100,Hospital Universitario San Agustín,Camino De Heros 6,Avilés,Asturias,Ppdo. de Asturias,33401,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
330138,Hospital Carmen y Severo Ochoa,Calle Sienra 11,Cangas del Narcea,Asturias,Ppdo. de Asturias,33800,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
330143,Hospital de Jarrio,Carretera De Jarrio S/N,Coaña,Asturias,Ppdo. de Asturias,33719,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
330194,Hospital de Jove,Avenida Eduardo Castro S/N,Gijón,Asturias,Ppdo. de Asturias,33290,Hospitales Generales,Privados,N
330175,Hospital Covadonga,Calle General Suarez Valdés 40,Gijón,Asturias,Ppdo. de Asturias,33204,Hospitales Generales,Privados,N
330169,Hospital Cruz Roja Gijón,Calle Uría 37,Gijón,Asturias,Ppdo. de Asturias,33202,Hospitales Generales,Privados,N
330365,Centro Terapeutico Vista Alegre,Calle Profesor Perez Pimentel (La Guía - Somio) 518,Gijón,Asturias,Ppdo. de Asturias,33203,Hospitales de salud mental y tratamiento de toxicomanías,Privados,N
330332,Clínica Psiquiatrica Somio,"Carretera La Providencia-Infanzon, 3518 3518",Gijón,Asturias,Ppdo. de Asturias,33203,Hospitales de salud mental y tratamiento de toxicomanías,Privados,N
330208,Hospital Begoña,Avenida Pablo Iglesias 92,Gijón,Asturias,Ppdo. de Asturias,33204,Hospitales Generales,Privados,N
330354,Hospital Gijón,Avenida De La Costa 45,Gijón,Asturias,Ppdo. de Asturias,33201,Hospitales de media y larga estancia,Privados,N
330409,Centro de Tratamiento Integral Montevil,Calle Álava 67,Gijón,Asturias,Ppdo. de Asturias,33210,Otros Centros con Internamiento,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
330156,Hospital Universitario de Cabueñes,Calle Los Prados 395,Gijón,Asturias,Ppdo. de Asturias,33203,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
330254,Fundacion Sanatorio Adaro,Calle Jove y Canella 1,Langreo,Asturias,Ppdo. de Asturias,33900,Hospitales de media y larga estancia,Privados,N
330241,Hospital Valle del Nalon,Polígono De Riaño S/N,Langreo,Asturias,Ppdo. de Asturias,33920,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
330321,Centro Salud Mental Perez Espinosa,Calle Santa Rosa 6,Llanera,Asturias,Ppdo. de Asturias,33690,Hospitales de salud mental y tratamiento de toxicomanías,Privados,N
330325,Hospital Vital Alvarez Buylla,Calle Vistalegre 2,Mieres,Asturias,Ppdo. de Asturias,33619,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
330061,Centro Medico de Asturias,Avenida Richard Grandio S/N,Oviedo,Asturias,Ppdo. de Asturias,33193,Hospitales Generales,Privados,N
330077,Clínica Asturias,Calle Naranjo de Bulnes 4-6,Oviedo,Asturias,Ppdo. de Asturias,33012,Hospitales Generales,Privados,N
330096,Clínica San Rafael,"Calle La Estrecha, 33",Oviedo,Asturias,Ppdo. de Asturias,33011,Hospitales de salud mental y tratamiento de toxicomanías,Privados,N
330376,Instituto Oftalmológico Fernandez-Vega,Avenida Dres. Fernandez Vega 34,Oviedo,Asturias,Ppdo. de Asturias,33012,Hospitales especializados,Privados,N
330045,Hospital Monte Naranco,Avenida Doctores Fernández Vega S/N,Oviedo,Asturias,Ppdo. de Asturias,33012,Hospitales de media y larga estancia,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
330322,Cti de La Corredoria,Calle Molin Los Canales S/N,Oviedo,Asturias,Ppdo. de Asturias,33011,Otros Centros con Internamiento,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
330292,Hospital Universitario Central de Asturias,Avenida De Roma S/N,Oviedo,Asturias,Ppdo. de Asturias,33011,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
330306,Hospital del Oriente de Asturias Francisco Grande Covian,Urbanización Castañera S/N,Parres,Asturias,Ppdo. de Asturias,33540,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
330313,Hospital de Luarca,Calle Villar S/N,Valdés,Asturias,Ppdo. de Asturias,33700,Otros Centros con Internamiento,Privados,N
340035,Hospital Psiquiátrico San Luis,Carretera De Burgos Sn S/N,Palencia,Palencia,Castilla y León,34004,Hospitales de salud mental y tratamiento de toxicomanías,Organizaciones No Gubernamentales,N
340040,Área Psiquiatrica San Juan de Dios,Paseo Padre Faustino Calvo 46,Palencia,Palencia,Castilla y León,34005,Hospitales de salud mental y tratamiento de toxicomanías,Privados,N
340053,Hospital Recoletas de Palencia,Avenida Simón Nieto 31-34,Palencia,Palencia,Castilla y León,34005,Hospitales Generales,Privados,N
340029,Hospital San Telmo. Complejo Asistencial Universitario de Palencia.,Avenida San Telmo S/N,Palencia,Palencia,Castilla y León,34004,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
340014,Hospital Rio Carrión. Complejo Asistencial Universitario de Palencia.,Avenida Donantes de Sangre Sn S/N,Palencia,Palencia,Castilla y León,34005,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
350249,Hospital Insular de Lanzarote,Calle Juan de Quesada S/N,Arrecife,Las Palmas,Canarias,35500,Hospitales de media y larga estancia,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
350228,Hospital Universitario Dr. José Molina Orosa,Calle Carretera Arrecife- Tinajo Km 1300 0,Arrecife,Las Palmas,Canarias,35500,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
350401,Centro Sanitario Residencial Las Palmas (Cesar Las Palmas),Calle Párroco Villar Reina 1,"Palmas de Gran Canaria, Las",Las Palmas,Canarias,35011,Hospitales de media y larga estancia,Privados,N
350120,Hospital Universitario Vithas Las Palmas,Calle León y Castillo 292,"Palmas de Gran Canaria, Las",Las Palmas,Canarias,35005,Hospitales Generales,Privados,N
350173,Hospital Universitario San Roque Las Palmas,Calle Dolores de La Rocha 5,"Palmas de Gran Canaria, Las",Las Palmas,Canarias,35001,Hospitales Generales,Privados,N
350154,Hospital La Paloma,Calle Maestro Valle 20,"Palmas de Gran Canaria, Las",Las Palmas,Canarias,35005,Hospitales Generales,Privados,N
350167,Clínica Cajal,Calle Senador Castillo Olivares 15,"Palmas de Gran Canaria, Las",Las Palmas,Canarias,35003,Hospitales Generales,Privados,N
350192,Clínica Bandama,Calle Santa Teresa 9,"Palmas de Gran Canaria, Las",Las Palmas,Canarias,35017,Hospitales de salud mental y tratamiento de toxicomanías,Privados,N
350115,Hospital San José,Calle Padre Cueto 26,"Palmas de Gran Canaria, Las",Las Palmas,Canarias,35008,Hospitales Generales,Privados,N
350206,Hospital Perpetuo Socorro,Calle León y Castillo 407,"Palmas de Gran Canaria, Las",Las Palmas,Canarias,35007,Hospitales Generales,Privados,N
350069,Hospital Universitario de Salud Mental Juan Carlos I,Calle Real del Castillo 152,"Palmas de Gran Canaria, Las",Las Palmas,Canarias,35014,Hospitales de salud mental y tratamiento de toxicomanías,Otros Centros o Establecimientos Públicos de Dependencia Autonómica,N
350311,Hospital Universitario de Gran Canaria Dr. Negrín,Plaza Barranco de La Ballena S/N,"Palmas de Gran Canaria, Las",Las Palmas,Canarias,35012,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
350290,Complejo Hospitalario Universitario Insular Materno Infantil,Calle Autovía del Sur S/N,"Palmas de Gran Canaria, Las",Las Palmas,Canarias,35016,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
350402,Hospital Polivalente Anexo Juan Carlos I,Calle Real del Castillo 152,"Palmas de Gran Canaria, Las",Las Palmas,Canarias,35014,Hospitales de media y larga estancia,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
350389,Hospital Parque Fuerteventura,Calle León y Castillo S/N,Puerto del Rosario,Las Palmas,Canarias,35600,Otros Centros con Internamiento,Privados,N
350252,Hospital General de Fuerteventura,Calle Carretera Aeropuerto KM 1,Puerto del Rosario,Las Palmas,Canarias,35600,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
350367,Hospital Universitario San Roque Maspalomas,Calle Mar de Siberia 1,San Bartolomé de Tirajana,Las Palmas,Canarias,35100,Hospitales Generales,Privados,N
350304,Hospiten Clínica Roca San Agustín,Calle Buganvilla 1,San Bartolomé de Tirajana,Las Palmas,Canarias,35100,Hospitales Generales,Privados,N
350265,Quinta Medica de Reposo,Camino Palma Romero 7,Santa Brígida,Las Palmas,Canarias,35300,Hospitales de salud mental y tratamiento de toxicomanías,Privados,N
350271,Hospital San Roque de Guía,Lugar Diseminado Cuesta de Caraballo 11,Santa María de Guía de Gran Canaria,Las Palmas,Canarias,35450,Hospitales de media y larga estancia,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
350287,Hospital Ciudad de Telde,Calle Mister Blisse S/N,Telde,Las Palmas,Canarias,35212,Hospitales de media y larga estancia,Privados,N
350326,Hospiten Lanzarote,Camino Lomo Gordo S/N,Tías,Las Palmas,Canarias,35572,Hospitales Generales,Privados,N
360059,Grupo Quironsalud Pontevedra,Calle Fray Juan Navarrete 9,Pontevedra,Pontevedra,Galicia,36001,Hospitales Generales,Privados,N
360340,Complexo Hospitalario Universitario de Pontevedra,Calle Mourente S/N,Pontevedra,Pontevedra,Galicia,36071,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
360160,"Fremap, Hospital de Vigo",Calle Feliciano Rolan 12,Vigo,Pontevedra,Galicia,36203,Hospitales especializados,Mútuas Colaboradoras con La Seguridad Social,N
360268,Hestia San José,Calle Tomas A Alonso 89,Vigo,Pontevedra,Galicia,36208,Hospitales de salud mental y tratamiento de toxicomanías,Privados,N
360209,Vithas Hospital Nosa Señora de Fátima,Calle Vía Norte 48,Vigo,Pontevedra,Galicia,36206,Hospitales Generales,Privados,N
360182,Hospital Ribera Povisa,Calle Salamanca 5,Vigo,Pontevedra,Galicia,36211,Hospitales Generales,Privados,N
360216,Concheiro Centro Medico Quirúrgico,Avenida Madrid 4,Vigo,Pontevedra,Galicia,36204,Hospitales Generales,Privados,N
360274,Clínica Residencia El Pinar,Carretera Vella Madrid 120,Vigo,Pontevedra,Galicia,36214,Hospitales de salud mental y tratamiento de toxicomanías,Privados,N
360255,Centro Medico Pintado,Avenida Hispanidade 40,Vigo,Pontevedra,Galicia,36203,Hospitales Generales,Privados,N
360368,Complexo Hospitalario Universitario de Vigo,Carretera Clara Campoamor 341,Vigo,Pontevedra,Galicia,36312,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
360353,Hospital Publico Do Salnes,Calle Hospital Do Salnes 30,Vilagarcía de Arousa,Pontevedra,Galicia,36619,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
370074,Hospital Los Montalvos. Complejo Asistencial Universitario de Salamanca.,"Carretera Ciudad Rodrigo, S/N S/N",Carrascal de Barregas,Salamanca,Castilla y León,37192,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
370055,Hospital General de La Santísima Trinidad,"Paseo De Carmelitas, 74-94",Salamanca,Salamanca,Castilla y León,37007,Hospitales Generales,Privados,N
370037,Hospital Universitario de Salamanca. Complejo Asistencial Universitario de Salmanca,Paseo De San Vicente 58-182,Salamanca,Salamanca,Castilla y León,37007,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
380282,Hospital Quirón Salud Costa Adeje,Urbanización San Eugenio S/N,Adeje,Santa Cruz De Tenerife,Canarias,38660,Hospitales Generales,Privados,N
380146,Hospital Universitario Hospiten Sur,Calle Av. Marítima 8,Arona,Santa Cruz De Tenerife,Canarias,38660,Hospitales Generales,Privados,N
380348,Hospital del Sur,Carretera Tf-28 21,Arona,Santa Cruz De Tenerife,Canarias,38652,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
380316,Hospital Universitario General de La Palma,Carretera Cumbre (De La) 28,Breña Alta,Santa Cruz De Tenerife,Canarias,38713,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
380337,Hospital del Norte,Calle Gaviotas (Las) 22,Icod de los Vinos,Santa Cruz De Tenerife,Canarias,38437,Hospitales de media y larga estancia,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
380201,Hospital Quironsalud Vida,Calle Magnolias 2,"Orotava, La",Santa Cruz De Tenerife,Canarias,38312,Hospitales Generales,Privados,N
380223,Hospital Universitario Hospiten Bellevue,Calle Alemania 4,Puerto de la Cruz,Santa Cruz De Tenerife,Canarias,38400,Hospitales Generales,Privados,N
380178,Hospital Universitario de Canarias,Carretera Cuesta Taco S/N,San Cristóbal de La Laguna,Santa Cruz De Tenerife,Canarias,38320,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
380244,Hospital Nuestra Señora de Guadalupe,Calle Langrero S/N,San Sebastián de la Gomera,Santa Cruz De Tenerife,Canarias,38800,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
380064,Hospital San Juan de Dios Tenerife,Carretera Santa Cruz Laguna 53,Santa Cruz de Tenerife,Santa Cruz De Tenerife,Canarias,38009,Hospitales Generales,Organizaciones No Gubernamentales,N
380086,Hospital Quirón Salud Tenerife,Calle Poeta Rodriguez Herrera 1,Santa Cruz de Tenerife,Santa Cruz De Tenerife,Canarias,38006,Hospitales Generales,Privados,N
380295,Hospital Universitario Hospiten Rambla,Rambla Santa Cruz 115,Santa Cruz de Tenerife,Santa Cruz De Tenerife,Canarias,38001,Hospitales Generales,Privados,N
380099,Vithas Hospital Santa Cruz,Calle Enrique Wolfson 8,Santa Cruz de Tenerife,Santa Cruz De Tenerife,Canarias,38006,Hospitales Generales,Privados,N
380103,Hospital Parque,Calle Méndez Núñez 40-44,Santa Cruz de Tenerife,Santa Cruz De Tenerife,Canarias,38003,Hospitales Generales,Privados,N
380048,Unidades Clínicas y de Rehabilitación de Salud Mental,Calle Domingo J Manrique 2,Santa Cruz de Tenerife,Santa Cruz De Tenerife,Canarias,38006,Hospitales de salud mental y tratamiento de toxicomanías,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
380033,Hospital de Ofra,Calle Santa Maria Soledad 28,Santa Cruz de Tenerife,Santa Cruz De Tenerife,Canarias,38010,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
380027,Hospital Universitario Nuestra Señora de Candelaria,Carretera Rosario (Del) 145,Santa Cruz de Tenerife,Santa Cruz De Tenerife,Canarias,38010,Hospitales Generales,Servicios e Institutos de Salud de Las Comunidades Autónomas,N
